sku,question,answer
SGGS003,Hangi kompresörlerle kullanılır?,Standart hava bağlantı hattına sahip tüm kompresörlerle uyumludur.
SGGS003,Kısa nozuldan farkı nedir?,Uzun nozul (225mm) derin ve ulaşılması zor alanlara erişim sağlar. Kısa nozul (179mm) daha hassas kontrol için uygundur.
SGGS003,Nozul değiştirilebilir mi?,"Hayır, nozul gövdeye entegre olup değiştirilemez. Farklı uzunluklar için SGGS003 kısa nozul versiyonu tercih edilebilir."
SGGS003,Boyalı yüzeylere zarar verir mi?,Kauçuk kaplamalı koruyucu başlık sayesinde yüzeylere zarar vermeden kullanılabilir.
GRY6555,Hangi makinelerle kullanılır?,FLEX PXE 80 ve benzeri nano/mini polisaj makineleri ile uyumludur.
GRY6555,Sarı süngerden farkı nedir?,Gri sünger sert dokulu olup ağır kesim pasta için uygundur. Sarı sünger orta-yumuşak olup hare giderme için idealdir.
GRY6555,Kaç kez kullanılabilir?,Düzgün bakım ve temizlik ile birden fazla kullanım mümkündür. Deforme olduğunda değiştirilmelidir.
GPRO6555,45/35mm versiyondan farkı nedir?,65/55mm versiyon daha geniş yüzey alanı sunar. 45/35mm daha dar köşeler için uygundur.
GPRO6555,Pasta işlemi için kullanılabilir mi?,Orta-yumuşak dokusu nedeniyle ağır pasta yerine hafif pasta ve cila işlemleri için uygundur.
GPRO6555,Gri süngerle birlikte nasıl kullanılır?,"Önce gri sert sünger ile pasta, ardından sarı yumuşak sünger ile hare giderme yapılır."
GPRO6555,GRY4535 ile birlikte nasıl kullanılır?,"Önce gri sert sünger (GRY4535) ile pasta işlemi, ardından sarı yumuşak sünger ile hare giderme yapılır."
GPRO6555,65/55mm versiyondan farkı nedir?,45/35mm versiyon daha dar ve kompakt olup en küçük köşelere erişim sağlar.
GPRO6555,Flat (düz) versiyondan farkı nedir?,Bu versiyon kubbe formundadır ve köşeli alanlara daha iyi uyum sağlar. Flat versiyon düz yüzeyler içindir.
BUR060,Gri kubbe süngerden farkı nedir?,Flat (düz) tasarım düz yüzeylerde daha etkili çalışır. Kubbe form köşeli alanlar için uygundur.
BUR060,Hangi pastalarla kullanılır?,"Menzerna 300, 400 gibi ağır kesim pastaları ile idealdir."
BUR060,Sonrasında hangi sünger kullanılır?,GPRO045 sarı flat sünger ile hare giderme işlemi yapılmalıdır.
GPRO060,BUR045 bordo sünger ile birlikte nasıl kullanılır?,"Önce BUR045 bordo sert sünger ile pasta işlemi, ardından GPRO045 sarı yumuşak sünger ile hare giderme yapılır."
GPRO060,Kubbe formlu versiyondan farkı nedir?,Flat (düz) tasarım düz yüzeylerde daha etkili çalışır. GPRO4535 kubbe form köşeli alanlar için uygundur.
GPRO060,5'li paket var mı?,Bu ürün tekli satılmaktadır. 5'li paket için GPRO4535 tercih edilebilir.
336807,Hangi FLEX makinelerle uyumlu?,"L48 kodlu motor kömürü, uyumlu FLEX polisaj makineleri için tasarlanmıştır."
336807,Ne zaman değiştirilmeli?,Motor kömürleri aşındığında (genellikle 200-500 saat kullanım sonrası) veya kıvılcım artışı fark edildiğinde değiştirilmelidir.
336807,Orijinal yedek parça mı?,"Evet, FLEX orijinal fabrika çıkışlı yedek motor kömürüdür."
399647,Hangi FLEX makinelerle uyumlu?,"K96 kodlu motor kömürü, uyumlu FLEX polisaj makineleri için tasarlanmıştır."
399647,Ne zaman değiştirilmeli?,Motor kömürleri aşındığında (genellikle 200-500 saat kullanım sonrası) veya kıvılcım artışı fark edildiğinde değiştirilmelidir.
399647,Orijinal yedek parça mı?,"Evet, FLEX orijinal fabrika çıkışlı yedek motor kömürüdür."
81676800,Hangi IK modellerle uyumlu?,"IK FOAM 1.5, IK FOAM 9 ve IK FOAM PRO serisi köpük pompaları ile uyumludur."
81676800,Kit içeriğinde neler var?,"Nozzle, conta ve gerekli bağlantı parçaları içerir."
81676800,Ne sıklıkla değiştirilmeli?,Kullanım yoğunluğuna bağlı olarak genellikle 6-12 ayda bir kontrol edilmelidir.
81771871,Hangi IK modellerle uyumlu?,"IK MULTI 1.5, 6, 9 ve 12 litre kapasiteli basınçlı pompalarla uyumludur."
81771871,Püskürtme tipi değiştirilebilir mi?,"Evet, nozzle sayesinde jet ve fan püskürtme arasında geçiş yapılabilir."
81771871,Montaj için özel alet gerekir mi?,"Hayır, el ile kolayca monte edilebilir."
81771874,Set içeriğinde neler var?,"Contalar, O-ringler ve gerekli sızdırmazlık parçaları dahil 6 adet bakım parçası içerir."
81771874,Ne sıklıkla bakım yapılmalı?,"Yoğun kullanımda 3-6 ayda bir, normal kullanımda yılda bir bakım önerilir."
81771874,Büyük pompalarla uyumlu mu?,"Hayır, bu set sadece 1.5 litre kapasiteli modeller içindir. Büyük pompalar için 82671874 kodlu seti kullanın."
82671874,Set içeriğinde neler var?,"Contalar, O-ringler, valfler ve gerekli sızdırmazlık parçaları dahil 9 adet bakım parçası içerir."
82671874,Hangi pompalarla uyumlu?,"IK MULTI 6, 9 ve 12 litre kapasiteli büyük basınçlı pompalarla uyumludur."
82671874,Küçük pompalarda kullanılır mı?,"Hayır, 1.5 litre pompalar için 81771874 kodlu seti kullanın."
487988,Hangi makinelerle uyumlu?,"FLEX XFE 7-15 125, XCE 8 125 18.0-EC ve XCE 10-8 125 modelleri ile uyumludur."
487988,Kutu içeriğinde ne var?,1 adet velcro tabanlık ve 3 adet montaj vidası içerir.
487988,150mm pedler takılır mı?,"Hayır, bu 125mm tabanlıktır. 150mm pedler için 487988 kodlu tabanlığı kullanın."
487988,Hangi makinelerle uyumlu?,"FLEX XFE 7-15 150, XFE 15 150 18.0-EC, XCE 8 125 18.0-EC ve XCE 10-8 125 modelleri ile uyumludur."
487988,125mm tabanlıktan farkı nedir?,"150mm tabanlık daha geniş yüzeylerde çalışma imkanı sunar, daha büyük pedlerle kullanılır."
487988,Montaj için alet gerekir mi?,"Evet, kutu içindeki vidaları sıkmak için standart bir tornavida gerekir."
492361,Başka makinelerde kullanılır mı?,"Hayır, özel dişli yuvası nedeniyle sadece FLEX PXE 80 ile uyumludur."
492361,En küçük tabanlık bu mu?,"Evet, FLEX PXE 80 için mevcut en küçük tabanlık 30mm'dir."
492361,Hangi işler için uygundur?,"Far kenarları, ayna köşeleri ve dar detay alanlarında hassas polisaj için idealdir."
492361,PXE 80 set içeriğinde var mı?,"Hayır, bu tabanlık harici olarak satılır. Kutu setinde farklı boyutlar bulunur."
492361,30mm ve 75mm'den farkı nedir?,50mm orta boyutuyla hem dar hem de biraz daha geniş alanlarda çalışma esnekliği sunar.
492361,Uyumlu ped boyutu nedir?,2 inç (50-55mm) çapındaki mini polisaj pedleri ile kullanılır.
492361,PXE 80 için en büyük tabanlık bu mu?,"Evet, 75mm FLEX PXE 80 için mevcut en büyük tabanlık boyutudur."
492361,Hangi işler için uygundur?,"Tampon kenarları, kapı panelleri ve orta boyutlu detay alanlarında hassas polisaj için idealdir."
492361,Titreşim nasıl?,Orta sertlikteki PU yapısı titreşimi azaltarak konforlu çalışma sağlar.
SGGD166,Set içeriğinde hangi boyutlar var?,1 adet 15mm (0.8 inç) ve 1 adet 25mm (1 inç) tabanlık içerir.
SGGD166,Hangi makinelerle uyumlu?,SGCB Mini Polisaj Makine Aparatı ile uyumludur.
SGGD166,Pedler dahil mi?,"Hayır, sadece tabanlıklar dahildir. Pedler ayrı satılır."
SGGF181-57,Delikli tasarımın avantajı nedir?,Soğutma kanalları sayesinde uzun süreli çalışmalarda ped ve makine aşırı ısınmaz.
SGGF181-57,Hangi makinelerle uyumlu?,Sadece SGCB SGGF181 kodlu orbital polisaj makinesi ile uyumludur.
SGGF181-57,Montaj nasıl yapılır?,"Ortadan tek vida ile monte edilir, özel alet gerektirmez."
SGGD053,Hangi makinelerle uyumlu?,M14 dişli tüm rotary polisaj makineleri ile uyumludur.
SGGD053,150mm versiyonu var mı?,"Evet, SGGD053 kodlu 150mm versiyon mevcuttur."
SGGD053,Silikon kenarın avantajı nedir?,Kıvrımlı yüzeylerde ve konturlarda boya yüzeyine zarar vermeden güvenli çalışma sağlar.
SGGD053,125mm versiyondan farkı nedir?,"150mm versiyon daha geniş pedlerle çalışma imkanı sunar, geniş yüzeylerde daha hızlı sonuç alınır."
SGGD053,"Arabalar, motosikletler ve mobilyada kullanılır mı?","Evet, otomotiv, motosiklet, mobilya ve marin sektörlerinde kullanılabilir."
SGGD053,Ani durdurma makinaya zarar verir mi?,"Evet, uzun ömürlü kullanım için makineyi ani durdurmaktan ve düşürmekten kaçının."
SGYC010,Bu boncuk ne işe yarar?,Tornador tabancasında hava akışını ve temizlik performansını düzenleyen kritik bir parçadır.
SGYC010,Ne zaman değiştirilmeli?,Tornador'un temizlik gücü azaldığında veya ses değişikliği fark edildiğinde kontrol edilmelidir.
SGYC010,Orijinal parça mı?,"Evet, SGCB fabrika çıkışlı orijinal yedek parçadır."
SGYC011,Kılcal hortum ne işe yarar?,Temizlik sıvısını tabanca ucuna ileten ince hortum parçasıdır.
SGYC011,Hortum tıkandığında ne yapılmalı?,"Temiz su ile yıkama denenebilir, aksi halde yedek parça değişimi gerekir."
SGYC011,Montaj zor mu?,"Hayır, tabanca sökülerek kolayca değiştirilebilir."
83371816,Hangi pompayla uyumlu?,IK PPF 12 basınçlı püskürtücü ile uyumludur.
83371816,Nozul ayarlanabilir mi?,"Evet, farklı püskürtme ihtiyaçlarına göre ayarlanabilir konik nozul mevcuttur."
83371816,Kimyasallara dayanıklı mı?,"Evet, profesyonel detailing kimyasallarına dayanıklı malzemeden üretilmiştir."
83371602,Hangi tabancayla uyumlu?,IK PPF 12 basınçlı püskürtücü tabancası ile uyumludur.
83371602,Montaj için alet gerekir mi?,"Hayır, el ile döndürerek kolayca değiştirilebilir."
83371602,Tıkanan nozzle temizlenebilir mi?,"Evet, iğne ile temizleme denenebilir, ancak kalıcı tıkanmalarda değişim gerekir."
82671836,Hangi pompalarla uyumlu?,Tüm IK profesyonel basınçlı pompa sistemleri ile uyumludur.
82671836,Asitlere dayanıklı mı?,"Evet, asitler, köpük yapıcılar ve profesyonel temizlik ürünleriyle uyumludur."
82671836,Spiral versiyonu var mı?,"Evet, 83371836 kodlu 4 metre spiral hortum mevcuttur."
83371836,Normal hortumdan farkı nedir?,"Spiral hortum kullanılmadığında otomatik toplanır, yerde sürüklenmez ve karmaşa yapmaz."
83371836,Kaç metreye kadar uzar?,"4 metreye kadar esner, bırakınca otomatik toplanır."
83371836,Mobil detailing için uygun mu?,"Evet, düzenli ve pratik yapısıyla mobil detailerlar için idealdir."
82671872,Neden paslanmaz çelik?,"INOX yapı uzun ömürlü kullanım, korozyon direnci ve kolay temizlik sağlar."
82671872,Hangi pompalarla uyumlu?,Tüm IK profesyonel basınçlı pompa sistemleri ile uyumludur.
82671872,Gıda sektöründe kullanılabilir mi?,"Evet, hijyenin önemli olduğu gıda, dezenfeksiyon ve HVAC sistemlerinde kullanılabilir."
79643,Hangi şişelerle uyumlu?,28/410 diş ölçülü PET ve HDPE şişelerle uyumludur.
79643,Asitlerle kullanılabilir mi?,"Evet, alkali ve hafif asit bazlı temizleyicilerle güvenle kullanılabilir."
79643,OFF konumu ne işe yarar?,Taşıma sırasında sızıntıyı önlemek için nozul kilitlenir.
8447,360 derece ne demek?,Şişeyi herhangi bir açıda tuttuğunuzda (baş aşağı dahil) püskürtme yapabilirsiniz.
8447,NBR conta nedir?,"Nitril kauçuk conta, su bazlı deterjanlar ve agresif olmayan ürünlerle uyumludur."
8447,Hangi sektörlerde kullanılır?,"Otomotiv, ev-bahçe, tarım ve endüstriyel temizlik alanlarında kullanılır."
79258,360° versiyondan farkı nedir?,"Bu model standart dikey püskürtme içindir, 360° özelliği yoktur."
79258,Beyaz versiyonu var mı?,"Evet, 8447 kodlu beyaz 360° versiyon mevcuttur."
79258,EPOCA markası güvenilir mi?,"Evet, 1968'den beri İtalya'da üretim yapan profesyonel marka."
8410,8447 ile farkı nedir?,"Aynı özelliklere sahip alternatif ürünlerdir, ikisi de 360° özellikli beyaz başlıktır."
8410,Tarım ilaçlamasında kullanılabilir mi?,"Evet, bitki sağlığı ürünleri, herbisit ve haşere kontrolünde yaygın kullanılır."
8410,Filtreli emiş hortumu ne işe yarar?,Sıvıdaki partikülleri filtreler ve püskürtme mekanizmasının tıkanmasını önler.
445894,Hangi FLEX makinelerle uyumlu?,"Tüm FLEX 18V akülü makinelerle uyumludur (XFE, XCE, PE serisi akülü modeller)."
445894,Tam şarj ne kadar sürer?,"FLEX CA 10.8/18V şarj cihazı ile 80% 30 dakika, tam şarj 50 dakikadır."
445894,EMS koruma ne sağlar?,"Aşırı yük, sıcaklık ve deşarja karşı akü ömrünü uzatan elektronik koruma sistemi."
417882,Hangi akülerle uyumlu?,"FLEX 10.8V (2.5Ah, 4.0Ah) ve 18V (2.5Ah, 5.0Ah) Li-ion akülerle uyumludur."
417882,Şarj süreleri ne kadar?,"10.8V akü ~40 dk, 18V 2.5Ah ~40 dk, 18V 5.0Ah ~45 dakikada tam şarj olur."
417882,Duvara monte edilebilir mi?,"Evet, duvara monte edilebilir tasarıma sahiptir, yer tasarrufu sağlar."
458813,Hangi makinelerle uyumlu?,"FLEX PE 8-4 80, PE 14-1/2/3 serisi, PE 150 18.0-EC ve L 1503 VR ile uyumludur."
458813,Maksimum ped boyutu nedir?,Maksimum 80mm (3 inç) polisaj diski kullanılabilir.
458813,Akülü tornavidayla kullanılır mı?,"Evet, sette M14 adaptör bulunur, akülü tornavidalarla da kullanılabilir."
82676,Alkali kimyasallarla kullanılabilir mi?,"Hayır, sodyum hidroksit, çamaşır suyu ve aseton gibi alkali/keton içerikli kimyasallar ürüne zarar verir."
82676,Köpük aparatları arasındaki fark nedir?,"Turuncu: geniş kapsama için ıslak köpük, Gri: genel kullanım için orta köpük, Yeşil: ıslatmadan temizlik için kuru köpük."
82676,Bakım nasıl yapılır?,"Her kullanımdan sonra basıncı boşaltın, su ile temizleyin. Keçe filtreleri düzenli kontrol edin, hareketli parçaları yağlayın."
82676,IPA (izopropil alkol) kullanılabilir mi?,"Sınırlı kullanım mümkün, ancak köpük oluşturmaya gerek olmadığı için bu ürün önerilmez."
81678,Standart IK FOAM PRO 2'den farkı nedir?,"Plus versiyonu hava kompresörü bağlantı özelliğine sahiptir, böylece manuel pompalamaya gerek kalmadan hızlı basınçlandırma yapılabilir."
81678,Hangi kompresörlerle uyumlu?,Schrader tipi üniversal valf sayesinde lastik şişirme kompresörleri gibi yaygın cihazlarla uyumludur.
81678,Alkali kimyasallarla kullanılabilir mi?,"Hayır, sodyum hidroksit, çamaşır suyu ve aseton gibi alkali/keton içerikli kimyasallar ürüne zarar verir."
81678,Maksimum basınç nedir?,3 bar (43.5 psi) basınca ayarlı emniyet valfi ile güvenli kullanım sağlanır.
81776,Profesyonel kullanıma uygun mu?,"Hem profesyonel hem de hobi kullanıcıları için uygundur, ancak yoğun kullanım için PRO 2 serisi önerilir."
81776,Kaç litre kullanılabilir kapasite var?,"Toplam 1.5 litre kapasiteli, optimal kullanılabilir kapasite 0.75 litredir."
81776,Yedek keçe filter dahil mi?,"Evet, kutu içerisinde 10 adet yedek köpük yapıcı keçe bulunmaktadır."
81776,Hangi kimyasallarla uyumlu?,"Köpük yapıcı şampuanlar, alkali ve asitler (sınırlı) ile uyumludur."
82676,Ne kadar süre köpük uygulaması yapılabilir?,6 litre kullanılabilir kapasite ile uzun süreli kesintisiz köpük uygulaması mümkündür.
82676,Kompresör bağlantısı var mı?,"Evet, dahili hava giriş bağlantı yeri sayesinde kompresör ile hızlı basınçlandırma yapılabilir."
82676,Tabanca malzemesi nedir?,47cm uzunluğunda fiberglas tabanca dayanıklılık ve hafiflik sağlar.
82676,Basınç kapasitesi nedir?,4 bar (58 psi) ayarlı otomatik basınç boşaltma özelliğine sahiptir.
81675,360 derece sistem ne işe yarar?,"Pompa baş aşağı çevrilse bile kesintisiz püskürtme sağlar, zor açılara kolay erişim imkanı sunar."
81675,Hangi kimyasallarla uyumlu?,"Dezenfektanlar, pH nötr ürünler ve asitlerle uyumlu. Alkali ve ketonlar önerilmez."
81675,PPF uygulamasında kullanılabilir mi?,"Evet, cam filmi, PPF ve araç kaplama uygulamalarında idealdir."
81675,İçerik tanımlama sistemi nedir?,"Kırmızı ve yeşil kapaklar ile hazne içeriğini tanımlayabilir, karışıklığı önleyebilirsiniz."
84177,360° sistem ne işe yarar?,"Şişeyi her açıda tutarak püskürtme yapabilirsiniz, baş aşağı bile çalışır."
84177,Hangi kimyasallarla kullanılabilir?,"Alkali bazlı temizleyiciler, dezenfektanlar, pH nötr ürünler ve alkol bazlı kimyasallarla uyumludur."
84177,Asitli ürünlerle kullanılabilir mi?,Sınırlı uyumluluk vardır - maksimum %5 sulandırılmış asit içeren ürünlerle kullanılabilir.
84177,Neden IK tercih etmeliyim?,"İspanya üretimi yüksek kaliteli malzeme, uzun ömürlü kullanım ve profesyonel performans sunar."
84173,MINI ile standart model arasındaki fark nedir?,"MINI 600 ml kapasitelidir, kompakt boyutuyla dar alanlar ve küçük yüzeyler için idealdir."
84173,Hangi kimyasallarla kullanılabilir?,"Dezenfektanlar, alkaliler, ketonlar, alkoller ve pH nötr ürünlerle uyumludur."
84173,Asitli ürünlerle kullanılabilir mi?,Sınırlı uyumluluk vardır - asit bazlı ürünlerde dikkatli kullanılmalıdır.
84173,Hobi kullanımı için uygun mu?,"Evet, kompakt boyutu ve kolay kullanımı hobi kullanıcılar için de idealdir."
81774,HC serisi ne anlama geliyor?,"HC (Heavy Chemical) serisi solvent, yağ ve petrol türevi ağır kimyasallara dayanıklı özel malzemelerle üretilmiştir."
81774,Hangi kimyasallarla kullanılabilir?,"Solvent bazlı ürünler, yağlar, petrol yan ürünleri ve pH nötr ürünlerle tam uyumludur."
81774,Alkali temizleyicilerle kullanılabilir mi?,"Hayır, alkali ve ketonlar ile kullanımı önerilmez. MULTI serisi tercih edilmelidir."
81774,Kaç litre doldurabilirim?,"Toplam kapasite 1.5L, kullanılabilir kapasite 1L'dir (basınç için boşluk gerekir)."
84174,Hangi kimyasallarla kullanılabilir?,"Solvent, petrol türevleri, yağ çözücüler, fren temizleyiciler ve silikon gidericilerle uyumludur."
84174,Asit veya alkali kimyasallarla kullanılır mı?,"Hayır, bu ürün özellikle solvent ve petrol bazlı kimyasallar için tasarlanmıştır. Asit için IK MULTI PRO serisi önerilir."
84174,Nozul ayarlanabilir mi?,"Evet, ince sis ve düz jet arasında ayarlanabilir nozula sahiptir."
84174,HC TR serisinin avantajı nedir?,Özel conta yapısı sayesinde solvent ve petrol bazlı agresif kimyasallarda sızıntı yapmadan güvenle kullanılır.
